inventory_id;film_id;store_id;category_id
3216;706;2;7
3217;707;1;1
3218;707;1;1
3219;707;2;1
3220;707;2;1
3221;707;2;1
3222;707;2;1
3223;708;1;6
3224;708;1;6
3225;708;2;6
3226;708;2;6
3227;709;1;7
3228;709;1;7
3229;709;2;7
3230;709;2;7
3231;709;2;7
3232;709;2;7
3233;710;1;8
3234;710;1;8
3235;710;1;8
3236;710;1;8
3237;710;2;8
3238;710;2;8
3239;711;2;14
3240;711;2;14
3241;711;2;14
3242;711;2;14
3243;714;2;14
3244;714;2;14
3245;714;2;14
3246;715;1;8
3247;715;1;8
3248;715;1;8
3249;715;1;8
3250;715;2;8
3251;715;2;8
3252;715;2;8
3253;716;1;11
3254;716;1;11
3255;716;2;11
3256;716;2;11
3257;716;2;11
3258;717;1;1
3259;717;1;1
3260;717;2;1
3261;717;2;1
3262;718;2;12
3263;718;2;12
3264;719;1;15
3265;719;1;15
3266;720;1;13
3267;720;1;13
3268;720;1;13
3269;720;2;13
3270;720;2;13
3271;720;2;13
3272;720;2;13
3273;721;1;12
3274;721;1;12
3275;722;1;11
3276;722;1;11
3277;722;2;11
3278;722;2;11
3279;723;1;14
3280;723;1;14
3281;723;1;14
3282;723;1;14
3283;723;2;14
3284;723;2;14
3285;723;2;14
3286;724;1;8
3287;724;1;8
3288;724;2;8
3289;724;2;8
3290;724;2;8
3291;724;2;8
3292;725;1;4
3293;725;1;4
3294;725;1;4
3295;725;2;4
3296;725;2;4
3297;725;2;4
3298;726;2;9
3299;726;2;9
3300;726;2;9
3301;727;1;8
3302;727;1;8
3303;727;2;8
3304;727;2;8
3305;727;2;8
3306;728;1;7
3307;728;1;7
3308;728;1;7
3309;728;2;7
3310;728;2;7
3311;729;2;15
3312;729;2;15
3313;729;2;15
3314;729;2;15
3315;730;1;13
3316;730;1;13
3317;730;1;13
3318;730;1;13
3319;730;2;13
3320;730;2;13
3321;730;2;13
3322;730;2;13
3323;731;2;4
3324;731;2;4
3325;731;2;4
3326;732;1;1
3327;732;1;1
3328;732;1;1
3329;732;1;1
3330;733;1;15
3331;733;1;15
3332;733;1;15
3333;733;1;15
3334;733;2;15
3335;733;2;15
3336;733;2;15
3337;734;1;6
3338;734;1;6
3339;734;2;6
3340;734;2;6
3341;734;2;6
3342;734;2;6
3343;735;1;3
3344;735;1;3
3345;735;1;3
3346;735;2;3
3347;735;2;3
3348;735;2;3
3349;735;2;3
3350;736;1;8
3351;736;1;8
3352;736;1;8
3353;736;1;8
3354;737;1;11
3355;737;1;11
3356;737;2;11
3357;737;2;11
3358;737;2;11
3359;737;2;11
3360;738;1;9
3361;738;1;9
3362;738;1;9
3363;738;1;9
3364;738;2;9
3365;738;2;9
3366;738;2;9
3367;738;2;9
3368;739;1;7
3369;739;1;7
3370;739;2;7
3371;739;2;7
3372;739;2;7
3373;740;2;11
3374;740;2;11
3375;740;2;11
3376;741;1;12
3377;741;1;12
3378;741;1;12
3379;741;1;12
3380;741;2;12
3381;741;2;12
3382;743;1;2
3383;743;1;2
3384;743;2;2
3385;743;2;2
3386;743;2;2
3387;743;2;2
3388;744;1;4
3389;744;1;4
3390;744;2;4
3391;744;2;4
3392;744;2;4
3393;745;1;15
3394;745;1;15
3395;745;1;15
3396;745;1;15
3397;745;2;15
3398;745;2;15
3399;745;2;15
3400;745;2;15
3401;746;1;10
3402;746;1;10
3403;746;2;10
3404;746;2;10
3405;746;2;10
3406;747;1;10
3407;747;1;10
3408;747;2;10
3409;747;2;10
3410;747;2;10
3411;748;1;1
3412;748;1;1
3413;748;1;1
3414;748;1;1
3415;748;2;1
3416;748;2;1
3417;748;2;1
3418;748;2;1
3419;749;1;11
3420;749;1;11
3421;749;2;11
3422;749;2;11
3423;750;1;13
3424;750;1;13
3425;750;1;13
3426;751;2;13
3427;751;2;13
3428;752;2;12
3429;752;2;12
3430;752;2;12
3431;753;1;8
3432;753;1;8
3433;753;1;8
3434;753;1;8
3435;753;2;8
3436;753;2;8
3437;753;2;8
3438;753;2;8
3439;754;2;5
3440;754;2;5
3441;755;1;3
3442;755;1;3
3443;755;1;3
3444;755;1;3
3445;755;2;3
3446;755;2;3
3447;755;2;3
3448;756;2;5
3449;756;2;5
3450;756;2;5
3451;757;1;6
3452;757;1;6
3453;757;1;6
3454;757;2;6
3455;757;2;6
3456;758;2;7
3457;758;2;7
3458;758;2;7
3459;759;1;13
3460;759;1;13
3461;759;2;13
3462;759;2;13
3463;759;2;13
3464;759;2;13
3465;760;1;13
3466;760;1;13
3467;760;1;13
3468;760;2;13
3469;760;2;13
3470;760;2;13
3471;760;2;13
3472;761;2;3
3473;761;2;3
3474;761;2;3
3475;762;2;10
3476;762;2;10
3477;762;2;10
3478;762;2;10
3479;763;1;15
3480;763;1;15
3481;763;1;15
3482;763;2;15
3483;763;2;15
3484;764;1;15
3485;764;1;15
3486;764;1;15
3487;764;1;15
3488;764;2;15
3489;764;2;15
3490;764;2;15
3491;764;2;15
3492;765;1;5
3493;765;1;5
3494;765;1;5
3495;765;1;5
3496;766;1;7
3497;766;1;7
3498;766;1;7
3499;767;1;12
3500;767;1;12
3501;767;1;12
3502;767;1;12
3503;767;2;12
3504;767;2;12
3505;767;2;12
3506;767;2;12
3507;768;1;3
3508;768;1;3
3509;768;1;3
3510;768;2;3
3511;768;2;3
3512;768;2;3
3513;769;2;9
3514;769;2;9
3515;770;2;9
3516;770;2;9
3517;770;2;9
3518;771;1;7
3519;771;1;7
3520;771;1;7
3521;771;2;7
3522;771;2;7
3523;771;2;7
3524;771;2;7
3525;772;1;7
3526;772;1;7
3527;772;1;7
3528;772;1;7
3529;772;2;7
3530;772;2;7
3531;773;1;15
3532;773;1;15
3533;773;1;15
3534;773;1;15
3535;773;2;15
3536;773;2;15
3537;773;2;15
3538;773;2;15
3539;774;1;5
3540;774;1;5
3541;774;1;5
3542;774;1;5
3543;775;1;7
3544;775;1;7
3545;775;1;7
3546;775;2;7
3547;775;2;7
3548;776;1;6
3549;776;1;6
3550;776;2;6
3551;776;2;6
3552;776;2;6
3553;777;1;15
3554;777;1;15
3555;777;1;15
3556;777;2;15
3557;777;2;15
3558;777;2;15
3559;778;1;8
3560;778;1;8
3561;778;1;8
3562;778;1;8
3563;778;2;8
3564;778;2;8
3565;779;2;15
3566;779;2;15
3567;780;2;8
3568;780;2;8
3569;780;2;8
3570;781;2;10
3571;781;2;10
3572;782;1;15
3573;782;1;15
3574;782;1;15
3575;782;2;15
3576;782;2;15
3577;782;2;15
3578;783;1;16
3579;783;1;16
3580;783;1;16
3581;783;1;16
3582;784;1;16
3583;784;1;16
3584;784;1;16
3585;784;2;16
3586;784;2;16
3587;784;2;16
3588;785;1;16
3589;785;1;16
3590;785;1;16
3591;785;1;16
3592;785;2;16
3593;785;2;16
3594;786;1;3
3595;786;1;3
3596;786;1;3
3597;786;2;3
3598;786;2;3
3599;786;2;3
3600;786;2;3
3601;787;1;16
3602;787;1;16
3603;787;1;16
3604;788;1;6
3605;788;1;6
3606;788;2;6
3607;788;2;6
3608;789;1;9
3609;789;1;9
3610;789;1;9
3611;789;1;9
3612;789;2;9
3613;789;2;9
3614;789;2;9
3615;789;2;9
3616;790;1;7
3617;790;1;7
3618;790;1;7
3619;790;1;7
3620;790;2;7
3621;790;2;7
3622;790;2;7
3623;791;1;6
3624;791;1;6
3625;791;2;6
3626;791;2;6
3627;791;2;6
3628;791;2;6
3629;792;2;9
3630;792;2;9
3631;792;2;9
3632;793;1;1
3633;793;1;1
3634;793;1;1
3635;793;1;1
3636;794;1;1
3637;794;1;1
3638;794;2;1
3639;794;2;1
3640;795;1;8
3641;795;1;8
3642;795;1;8
3643;795;1;8
3644;796;1;15
3645;796;1;15
3646;796;2;15
3647;796;2;15
3648;796;2;15
3649;797;1;12
3650;797;1;12
3651;797;2;12
3652;797;2;12
3653;797;2;12
3654;798;1;14
3655;798;1;14
3656;798;2;14
3657;798;2;14
3658;799;1;11
3659;799;1;11
3660;800;1;11
3661;800;1;11
3662;800;2;11
3663;800;2;11
3664;800;2;11
3665;800;2;11
3666;803;1;7
3667;803;1;7
3668;803;1;7
3669;803;1;7
3670;803;2;7
3671;803;2;7
3672;804;1;11
3673;804;1;11
3674;804;1;11
3675;804;1;11
3676;804;2;11
3677;804;2;11
3678;804;2;11
3679;805;1;2
3680;805;1;2
3681;805;2;2
3682;805;2;2
3683;805;2;2
3684;806;1;13
3685;806;1;13
3686;806;1;13
3687;806;2;13
3688;806;2;13
3689;807;1;10
3690;807;1;10
3691;807;1;10
3692;807;2;10
3693;807;2;10
3694;808;2;4
3695;808;2;4
3696;809;2;15
3697;809;2;15
3698;809;2;15
3699;809;2;15
3700;810;1;8
3701;810;1;8
3702;810;1;8
3703;810;1;8
3704;810;2;8
3705;810;2;8
3706;810;2;8
3707;811;1;16
3708;811;1;16
3709;811;1;16
3710;812;1;6
3711;812;1;6
3712;812;1;6
3713;812;2;6
3714;812;2;6
3715;812;2;6
3716;813;2;15
3717;813;2;15
3718;813;2;15
3719;813;2;15
3720;814;1;5
3721;814;1;5
3722;814;1;5
3723;814;2;5
3724;814;2;5
3725;814;2;5
3726;814;2;5
3727;815;1;4
3728;815;1;4
3729;815;1;4
3730;816;1;2
3731;816;1;2
3732;816;1;2
3733;816;1;2
3734;816;2;2
3735;816;2;2
3736;816;2;2
3737;817;1;14
3738;817;1;14
3739;818;1;7
3740;818;1;7
3741;818;1;7
3742;818;2;7
3743;818;2;7
3744;819;1;12
3745;819;1;12
3746;819;1;12
3747;820;1;2
3748;820;1;2
3749;820;1;2
3750;820;1;2
3751;820;2;2
3752;820;2;2
3753;821;2;9
3754;821;2;9
3755;821;2;9
3756;821;2;9
3757;822;2;8
3758;822;2;8
3759;823;1;1
3760;823;1;1
3761;823;1;1
3762;823;2;1
3763;823;2;1
3764;823;2;1
3765;823;2;1
3766;824;2;8
3767;824;2;8
3768;824;2;8
3769;824;2;8
3770;825;1;1
3771;825;1;1
3772;825;1;1
3773;826;2;16
3774;826;2;16
3775;827;1;7
3776;827;1;7
3777;827;2;7
3778;827;2;7
3779;827;2;7
3780;827;2;7
3781;828;2;4
3782;828;2;4
3783;828;2;4
3784;828;2;4
3785;829;1;8
3786;829;1;8
3787;829;2;8
3788;829;2;8
3789;829;2;8
3790;830;2;11
3791;830;2;11
3792;830;2;11
3793;830;2;11
3794;831;1;14
3795;831;1;14
3796;831;1;14
3797;832;1;8
3798;832;1;8
3799;832;1;8
3800;832;1;8
3801;833;1;3
3802;833;1;3
3803;833;1;3
3804;833;2;3
3805;833;2;3
3806;833;2;3
3807;833;2;3
3808;834;2;6
3809;834;2;6
3810;834;2;6
3811;835;1;10
3812;835;1;10
3813;835;1;10
3814;835;1;10
3815;835;2;10
3816;835;2;10
3817;835;2;10
3818;835;2;10
3819;836;1;15
3820;836;1;15
3821;836;1;15
3822;837;2;5
3823;837;2;5
3824;837;2;5
3825;838;1;1
3826;838;1;1
3827;838;2;1
3828;838;2;1
3829;838;2;1
3830;838;2;1
3831;839;2;14
3832;839;2;14
3833;840;1;10
3834;840;1;10
3835;840;1;10
3836;840;1;10
3837;841;1;15
3838;841;1;15
3839;841;1;15
3840;841;2;15
3841;841;2;15
3842;841;2;15
3843;841;2;15
3844;842;1;10
3845;842;1;10
3846;842;2;10
3847;842;2;10
3848;843;1;4
3849;843;1;4
3850;843;1;4
3851;843;1;4
3852;843;2;4
3853;843;2;4
3854;843;2;4
3855;844;1;15
3856;844;1;15
3857;844;2;15
3858;844;2;15
3859;845;1;9
3860;845;1;9
3861;845;1;9
3862;845;1;9
3863;845;2;9
3864;845;2;9
3865;845;2;9
3866;846;1;13
3867;846;1;13
3868;846;1;13
3869;846;1;13
3870;846;2;13
3871;846;2;13
3872;846;2;13
3873;846;2;13
3874;847;2;13
3875;847;2;13
3876;847;2;13
3877;847;2;13
3878;848;1;16
3879;848;1;16
3880;848;1;16
3881;849;1;2
3882;849;1;2
3883;849;1;2
3884;849;1;2
3885;849;2;2
3886;849;2;2
3887;849;2;2
3888;849;2;2
3889;850;1;1
3890;850;1;1
3891;850;1;1
3892;850;2;1
3893;850;2;1
3894;850;2;1
3895;850;2;1
3896;851;1;15
3897;851;1;15
3898;851;1;15
3899;851;2;15
3900;851;2;15
3901;851;2;15
3902;852;1;3
3903;852;1;3
3904;852;1;3
3905;852;1;3
3906;852;2;3
3907;852;2;3
3908;852;2;3
3909;853;1;3
3910;853;1;3
3911;853;1;3
3912;854;2;11
3913;854;2;11
3914;854;2;11
3915;854;2;11
3916;855;1;6
3917;855;1;6
3918;855;2;6
3919;855;2;6
3920;856;1;11
3921;856;1;11
3922;856;1;11
3923;856;1;11
3924;856;2;11
3925;856;2;11
3926;856;2;11
3927;856;2;11
3928;857;1;5
3929;857;1;5
3930;857;1;5
3931;857;2;5
3932;857;2;5
3933;857;2;5
3934;857;2;5
3935;858;2;5
3936;858;2;5
3937;858;2;5
3938;858;2;5
3939;859;1;2
3940;859;1;2
3941;859;1;2
3942;859;2;2
3943;859;2;2
3944;859;2;2
3945;861;1;10
3946;861;1;10
3947;861;1;10
3948;861;2;10
3949;861;2;10
3950;861;2;10
3951;862;1;4
3952;862;1;4
3953;862;1;4
3954;862;2;4
3955;862;2;4
3956;863;1;14
3957;863;1;14
3958;863;1;14
3959;863;1;14
3960;863;2;14
3961;863;2;14
3962;863;2;14
3963;864;1;3
3964;864;1;3
3965;864;1;3
3966;864;1;3
3967;864;2;3
3968;864;2;3
3969;865;1;2
3970;865;1;2
3971;865;1;2
3972;865;1;2
3973;865;2;2
3974;865;2;2
3975;866;2;8
3976;866;2;8
3977;867;1;8
3978;867;1;8
3979;867;1;8
3980;867;1;8
3981;868;1;16
3982;868;1;16
3983;868;1;16
3984;869;1;1
3985;869;1;1
3986;869;1;1
3987;869;1;1
3988;869;2;1
3989;869;2;1
3990;869;2;1
3991;870;1;11
3992;870;1;11
3993;870;1;11
3994;870;1;11
3995;870;2;11
3996;870;2;11
3997;870;2;11
3998;870;2;11
3999;871;1;5
4000;871;1;5
4001;871;2;5
4002;871;2;5
4003;871;2;5
4004;872;2;16
4005;872;2;16
4006;872;2;16
4007;873;1;3
4008;873;1;3
4009;873;1;3
4010;873;1;3
4011;873;2;3
4012;873;2;3
4013;873;2;3
4014;873;2;3
4015;875;1;15
4016;875;1;15
4017;875;1;15
4018;875;2;15
4019;875;2;15
4020;875;2;15
4021;875;2;15
4022;876;1;11
4023;876;1;11
4024;877;1;12
4025;877;1;12
4026;877;1;12
4027;877;2;12
4028;877;2;12
4029;878;2;16
4030;878;2;16
4031;878;2;16
4032;878;2;16
4033;879;1;12
4034;879;1;12
4035;879;1;12
4036;879;1;12
4037;879;2;12
4038;879;2;12
4039;879;2;12
4040;880;1;2
4041;880;1;2
4042;880;1;2
4043;880;1;2
4044;880;2;2
4045;880;2;2
4046;880;2;2
4047;880;2;2
4048;881;2;11
4049;881;2;11
4050;881;2;11
4051;881;2;11
4052;882;1;7
4053;882;1;7
4054;882;1;7
4055;882;1;7
4056;883;2;3
4057;883;2;3
4058;884;2;12
4059;884;2;12
4060;884;2;12
4061;885;1;11
4062;885;1;11
4063;886;1;2
4064;886;1;2
4065;886;1;2
4066;886;1;2
4067;887;1;2
4068;887;1;2
4069;887;1;2
4070;887;1;2
4071;887;2;2
4072;887;2;2
4073;888;1;6
4074;888;1;6
4075;888;1;6
4076;888;1;6
4077;889;1;3
4078;889;1;3
4079;889;1;3
4080;890;1;15
4081;890;1;15
4082;890;1;15
4083;890;2;15
4084;890;2;15
4085;890;2;15
4086;890;2;15
4087;891;1;4
4088;891;1;4
4089;891;1;4
4090;891;2;4
4091;891;2;4
4092;891;2;4
4093;891;2;4
4094;892;1;2
4095;892;1;2
4096;892;1;2
4097;892;2;2
4098;892;2;2
4099;892;2;2
4100;892;2;2
4101;893;1;14
4102;893;1;14
4103;893;1;14
4104;893;1;14
4105;893;2;14
4106;893;2;14
4107;893;2;14
4108;893;2;14
4109;894;1;16
4110;894;1;16
4111;894;1;16
4112;894;2;16
4113;894;2;16
4114;895;1;4
4115;895;1;4
4116;895;1;4
4117;895;1;4
4118;895;2;4
4119;895;2;4
4120;895;2;4
4121;896;1;3
4122;896;1;3
4123;896;2;3
4124;896;2;3
4125;897;1;7
4126;897;1;7
4127;897;1;7
4128;897;1;7
4129;897;2;7
4130;897;2;7
4131;897;2;7
4132;897;2;7
4133;898;1;15
4134;898;1;15
4135;898;1;15
4136;898;2;15
4137;898;2;15
4138;899;1;4
4139;899;1;4
4140;899;1;4
4141;900;1;9
4142;900;1;9
4143;900;2;9
4144;900;2;9
4145;901;1;2
4146;901;1;2
4147;901;1;2
4148;901;1;2
4149;901;2;2
4150;901;2;2
4151;901;2;2
4152;902;1;15
4153;902;1;15
4154;902;1;15
4155;902;1;15
4156;902;2;15
4157;902;2;15
4158;902;2;15
4159;903;2;16
4160;903;2;16
4161;904;1;11
4162;904;1;11
4163;905;1;5
4164;905;1;5
4165;905;1;5
4166;906;1;5
4167;906;1;5
4168;906;2;5
4169;906;2;5
4170;906;2;5
4171;907;1;7
4172;907;1;7
4173;907;1;7
4174;907;1;7
4175;908;1;9
4176;908;1;9
4177;908;2;9
4178;908;2;9
4179;910;2;7
4180;910;2;7
4181;911;1;1
4182;911;1;1
4183;911;1;1
4184;911;1;1
4185;911;2;1
4186;911;2;1
4187;911;2;1
4188;911;2;1
4189;912;1;14
4190;912;1;14
4191;912;1;14
4192;912;2;14
4193;912;2;14
4194;912;2;14
4195;913;1;13
4196;913;1;13
4197;913;1;13
4198;913;1;13
4199;913;2;13
4200;913;2;13
4201;914;1;16
4202;914;1;16
4203;914;2;16
4204;914;2;16
4205;914;2;16
4206;914;2;16
4207;915;1;1
4208;915;1;1
4209;915;1;1
4210;915;1;1
4211;915;2;1
4212;915;2;1
4213;916;1;2
4214;916;1;2
4215;916;2;2
4216;916;2;2
4217;917;1;15
4218;917;1;15
4219;917;1;15
4220;917;2;15
4221;917;2;15
4222;918;2;3
4223;918;2;3
4224;918;2;3
4225;918;2;3
4226;919;1;10
4227;919;1;10
4228;919;1;10
4229;919;1;10
4230;920;1;13
4231;920;1;13
4232;920;1;13
4233;920;2;13
4234;920;2;13
4235;921;1;12
4236;921;1;12
4237;921;2;12
4238;921;2;12
4239;922;1;11
4240;922;1;11
4241;922;1;11
4242;922;2;11
4243;922;2;11
4244;922;2;11
4245;922;2;11
4246;923;2;7
4247;923;2;7
4248;923;2;7
4249;924;1;14
4250;924;1;14
4251;924;2;14
4252;924;2;14
4253;924;2;14
4254;925;1;6
4255;925;1;6
4256;925;1;6
4257;925;2;6
4258;925;2;6
4259;926;2;6
4260;926;2;6
4261;927;1;1
4262;927;1;1
4263;927;1;1
4264;927;1;1
4265;928;1;3
4266;928;1;3
4267;928;1;3
4268;929;1;9
4269;929;1;9
4270;929;1;9
4271;929;1;9
4272;930;1;14
4273;930;1;14
4274;930;1;14
4275;930;2;14
4276;930;2;14
4277;930;2;14
4278;931;2;16
4279;931;2;16
4280;931;2;16
4281;932;1;5
4282;932;1;5
4283;932;2;5
4284;932;2;5
4285;933;1;13
4286;933;1;13
4287;933;1;13
4288;934;2;10
4289;934;2;10
4290;934;2;10
4291;935;2;13
4292;935;2;13
4293;936;1;12
4294;936;1;12
4295;936;2;12
4296;936;2;12
4297;936;2;12
4298;936;2;12
4299;937;1;13
4300;937;1;13
4301;937;2;13
4302;937;2;13
4303;937;2;13
4304;938;1;5
4305;938;1;5
4306;938;1;5
4307;938;1;5
4308;938;2;5
4309;938;2;5
4310;939;2;5
4311;939;2;5
4312;939;2;5
4313;939;2;5
4314;940;1;15
4315;940;1;15
4316;940;1;15
4317;941;1;10
4318;941;1;10
4319;941;1;10
4320;941;1;10
4321;941;2;10
4322;941;2;10
4323;941;2;10
4324;942;1;7
4325;942;1;7
4326;942;2;7
4327;942;2;7
4328;944;1;7
4329;944;1;7
4330;944;2;7
4331;944;2;7
4332;944;2;7
4333;945;1;6
4334;945;1;6
4335;945;1;6
4336;945;1;6
4337;945;2;6
4338;945;2;6
4339;945;2;6
4340;945;2;6
4341;946;2;8
4342;946;2;8
4343;946;2;8
4344;946;2;8
4345;947;1;9
4346;947;1;9
4347;948;1;13
4348;948;1;13
4349;948;2;13
4350;948;2;13
4351;948;2;13
4352;948;2;13
4353;949;1;10
4354;949;1;10
4355;949;1;10
4356;949;1;10
4357;949;2;10
4358;949;2;10
4359;951;1;4
4360;951;1;4
4361;951;1;4
4362;951;2;4
4363;951;2;4
4364;951;2;4
4365;951;2;4
4366;952;1;6
4367;952;1;6
4368;952;1;6
4369;953;1;2
4370;953;1;2
4371;953;1;2
4372;953;1;2
4373;953;2;2
4374;953;2;2
4375;956;1;10
4376;956;1;10
4377;956;1;10
4378;956;1;10
4379;957;1;9
4380;957;1;9
4381;957;1;9
4382;957;2;9
4383;957;2;9
4384;958;1;7
4385;958;1;7
4386;958;1;7
4387;958;2;7
4388;958;2;7
4389;958;2;7
4390;959;1;3
4391;959;1;3
4392;960;2;6
4393;960;2;6
4394;960;2;6
4395;961;1;9
4396;961;1;9
4397;961;1;9
4398;961;2;9
4399;961;2;9
4400;962;1;4
4401;962;1;4
4402;962;1;4
4403;962;1;4
4404;963;1;2
4405;963;1;2
4406;963;2;2
4407;963;2;2
4408;963;2;2
4409;964;1;1
4410;964;1;1
4411;964;1;1
4412;964;2;1
4413;964;2;1
4414;965;1;11
4415;965;1;11
4416;966;1;6
4417;966;1;6
4418;966;2;6
4419;966;2;6
4420;966;2;6
4421;966;2;6
4422;967;1;14
4423;967;1;14
4424;967;1;14
4425;967;2;14
4426;967;2;14
4427;968;1;1
4428;968;1;1
4429;968;1;1
4430;969;1;7
4431;969;1;7
4432;969;1;7
4433;969;1;7
4434;970;1;4
4435;970;1;4
4436;970;1;4
4437;970;2;4
4438;970;2;4
4439;970;2;4
4440;970;2;4
4441;971;1;9
4442;971;1;9
4443;971;1;9
4444;971;1;9
4445;972;1;14
4446;972;1;14
4447;972;1;14
4448;972;2;14
4449;972;2;14
4450;972;2;14
4451;973;1;6
4452;973;1;6
4453;973;1;6
4454;973;1;6
4455;973;2;6
4456;973;2;6
4457;973;2;6
4458;973;2;6
4459;974;1;13
4460;974;1;13
4461;975;1;8
4462;975;1;8
4463;975;2;8
4464;975;2;8
4465;975;2;8
4466;976;1;10
4467;976;1;10
4468;976;2;10
4469;976;2;10
4470;976;2;10
4471;976;2;10
4472;977;2;16
4473;977;2;16
4474;977;2;16
4475;978;1;5
4476;978;1;5
4477;978;1;5
4478;979;1;7
4479;979;1;7
4480;979;1;7
4481;979;1;7
4482;979;2;7
4483;979;2;7
4484;979;2;7
4485;980;1;12
4486;980;1;12
4487;980;1;12
4488;980;2;12
4489;980;2;12
4490;981;1;16
4491;981;1;16
4492;981;1;16
4493;981;2;16
4494;981;2;16
4495;981;2;16
4496;982;1;1
4497;982;1;1
4498;982;1;1
4499;982;2;1
4500;982;2;1
4501;982;2;1
4502;982;2;1
4503;983;1;12
4504;983;1;12
4505;983;1;12
4506;984;1;9
4507;984;1;9
4508;985;1;14
4509;985;1;14
4510;985;1;14
4511;985;1;14
4512;985;2;14
4513;985;2;14
4514;985;2;14
4515;986;1;2
4516;986;1;2
4517;986;1;2
4518;986;1;2
4519;986;2;2
4520;986;2;2
4521;987;1;12
4522;987;1;12
4523;987;2;12
4524;987;2;12
4525;988;1;16
4526;988;1;16
4527;988;1;16
4528;988;2;16
4529;988;2;16
4530;989;1;16
4531;989;1;16
4532;989;1;16
4533;989;1;16
4534;989;2;16
4535;989;2;16
4536;990;2;11
4537;990;2;11
4538;991;1;1
4539;991;1;1
4540;991;2;1
4541;991;2;1
4542;991;2;1
4543;992;2;6
4544;992;2;6
4545;992;2;6
4546;992;2;6
4547;993;1;3
4548;993;1;3
4549;993;1;3
4550;993;1;3
4551;993;2;3
4552;993;2;3
4553;993;2;3
4554;994;1;13
4555;994;1;13
4556;994;1;13
4557;995;1;11
4558;995;1;11
4559;995;1;11
4560;995;1;11
4561;995;2;11
4562;995;2;11
4563;996;1;6
4564;996;1;6
4565;997;1;12
4566;997;1;12
4567;998;2;11
4568;998;2;11
4569;999;1;3
4570;999;1;3
4571;999;2;3
4572;999;2;3
4573;999;2;3
4574;1000;1;5
4575;1000;1;5
4576;1000;1;5
4577;1000;1;5
4578;1000;2;5
4579;1000;2;5
4580;1000;2;5
4581;1000;2;5
